,raceId,driverId,startingPosition,driverStandingsId,points,position,positionText,wins,pit_times,first_lap_ranks,first_lap_change,accident
6196,934,807,9,67229,24.0,9,9,0,[ 4.91870315 13.43675552],1,-8,0
6197,934,817,10,67228,36.0,7,7,0,[10.69548507 13.55606687],10,0,0
6198,934,815,11,67232,15.0,12,12,0,[4.21789633 4.40706835],13,2,0
6199,934,154,12,67236,17.0,10,10,0,[ 5.25535415 10.21888875 11.28330222],12,0,0
6200,934,830,13,67235,10.0,14,14,0,[10.1581289   4.22846667],15,2,0
6201,934,813,14,67237,12.0,13,13,0,[12.6910992  12.79300925],11,-3,0
6202,934,828,15,67230,5.0,16,16,0,[ 7.76654143 12.50020742],17,2,0
6203,934,831,16,67227,16.0,11,11,0,[ 7.89884819 12.13887909  8.4695226 ],16,0,0
6204,934,4,17,67242,1.0,18,18,0,[5.69074376 7.14004243 3.4430945 ],18,1,0
6205,934,18,18,67233,4.0,17,17,0,[13.78714766  4.38578693  5.0309248 ],14,-4,0
6206,934,829,19,67243,0.0,20,20,0,[9.16095685 6.45156446 5.51225302],19,0,0
6207,934,833,20,67241,0.0,19,19,0,[8.5600995  6.92007814],20,0,0
6208,936,1,1,67244,202.0,1,1,5,[7.61266566 6.90356902],3,2,0
6209,936,3,2,67245,181.0,2,2,3,[14.62434914 10.60571926 10.29625857],1,-1,0
6210,936,20,3,67246,160.0,3,3,2,[13.46093617  4.73051646],2,-1,0
6211,936,817,4,67249,51.0,7,7,0,[11.01325048 13.47651842],5,1,0
6212,936,8,5,67255,76.0,5,5,0,[ 6.06362285 11.2963986  14.02648887],7,2,0
6213,936,822,6,67261,77.0,4,4,0,[ 8.1749326   6.12475945 12.58306638],6,0,0
6214,936,826,7,67259,45.0,8,8,0,[ 6.43609015 12.83872488],9,2,0
6215,936,13,8,67247,74.0,6,6,0,[ 6.39587692  5.13673719 11.83276116],4,-4,0
6216,936,830,9,67256,22.0,11,11,0,[12.72832278  9.07041236],11,2,0
6217,936,154,10,67257,23.0,10,10,0,[11.35672142  4.47586717 13.27075113],10,0,0
6218,936,807,11,67250,24.0,9,9,0,[14.54691466  5.28199377 14.44478573],13,2,0
6219,936,832,12,67252,9.0,16,16,0,[ 9.36380637 13.85610997],12,0,0
6220,936,815,13,67253,15.0,13,13,0,[ 5.77459243 14.84747482 13.8981373 ],14,1,0
6221,936,813,14,67258,12.0,14,14,0,[ 6.13688152 10.79285893],8,-6,0
6222,936,4,15,67263,11.0,15,15,0,[ 7.7937155  11.81847947  4.22833382],16,1,0
6223,936,18,16,67254,6.0,17,17,0,[ 4.57661642 14.6165956   9.50667322],17,1,0
6224,936,828,17,67251,6.0,18,18,0,[11.9281572  8.482609 ],15,-2,0
6225,936,831,18,67248,16.0,12,12,0,[14.75543814  6.89062886 11.76953062],19,1,0
6226,936,833,19,67262,0.0,19,19,0,[ 9.22931972 12.78946226  7.82444212],20,1,0
6227,936,829,20,67264,0.0,20,20,0,[9.29871919 9.97261933],18,-2,0
6228,937,1,1,67265,227.0,1,1,6,[12.70226955  6.14546133 10.46466298],1,0,0
6229,937,3,2,67266,199.0,2,2,3,[8.00756745 5.96641916 4.44286479],2,0,0
6230,937,822,3,67282,79.0,6,6,0,[14.44999666  8.19526823],5,2,0
6231,937,154,4,67278,38.0,9,9,0,[12.48502292  8.02371434],4,0,0
6232,937,815,5,67274,25.0,11,11,0,[10.29852785 11.4765407  13.10682979],7,2,0
6233,937,817,6,67270,51.0,8,8,0,[14.62216384 10.56185362  4.23451158],3,-3,0
6234,937,13,7,67268,82.0,5,5,0,[ 6.86917772 13.95310068  5.4361945 ],6,-1,0
6235,937,813,8,67279,12.0,14,14,0,[10.22162522 10.79669462 13.03267033],9,1,0
6236,937,20,9,67267,160.0,3,3,2,[ 9.57323063 14.76308913  9.32241231],8,-1,0
6237,937,832,10,67273,9.0,16,16,0,[4.25705197 5.1473639 ],11,1,0
6238,937,807,11,67271,24.0,12,12,0,[9.10846679 9.91465911],10,-1,0
6239,937,826,12,67280,57.0,7,7,0,[11.7872445   4.95031192  4.71717926],12,0,0
6240,937,828,13,67272,7.0,17,17,0,[ 3.58560977 13.47461619],14,1,0
6241,937,8,14,67276,82.0,4,4,0,[13.29201899 11.90662502],13,-1,0
6242,937,830,15,67277,26.0,10,10,0,[10.36380009 11.46597761  3.97150303],17,2,0
6243,937,831,16,67269,16.0,13,13,0,[13.25553269 14.44098138],15,-1,0
6244,937,18,17,67275,6.0,18,18,0,[4.43352449 4.98034892 4.75136529],16,-1,0
6245,937,4,18,67284,11.0,15,15,0,[ 9.69802606 14.19664468  5.35544261],18,0,0
6246,937,829,19,67285,0.0,20,20,0,[5.4271373  6.56305616 9.52724128],19,0,0
6247,937,833,20,67283,0.0,19,19,0,[5.0287968  7.61965776],20,0,0
6248,938,1,1,67286,252.0,1,1,7,[5.42814384 4.90406615 4.64450033],2,1,0
6249,938,8,2,67297,92.0,5,5,0,[12.88646383 14.9506321 ],3,1,0
6250,938,20,3,67288,178.0,3,3,2,[13.48768577 11.87621263  8.62295186],1,-2,0
6251,938,3,4,67287,199.0,2,2,3,[ 3.30590774  9.30474646 12.59883975],5,1,0
6252,938,13,5,67289,97.0,4,4,0,[10.78226716  9.60545079],6,1,0
6253,938,822,6,67303,91.0,6,6,0,[9.76640016 4.80560312 5.6203076 ],4,-2,0
6254,938,815,7,67295,33.0,10,10,0,[12.15644707 10.32822625  3.73284227],8,1,0
6255,938,154,8,67299,38.0,9,9,0,[10.57529275 12.21642425],9,1,0
6256,938,807,9,67292,30.0,11,11,0,[ 4.45064344 11.98689247],11,2,0
6257,938,828,10,67293,9.0,17,17,0,[10.96075716  4.0674779 ],7,-3,1
6258,938,813,11,67300,12.0,14,14,0,[ 3.89321792 12.57660576],13,2,0
6259,938,831,12,67290,16.0,13,13,0,[ 3.76076035 11.55564732 10.15286261],10,-2,0
6260,938,832,13,67294,9.0,16,16,0,[10.49712092  5.07149136 13.11491574],14,1,0
6261,938,826,14,67301,58.0,7,7,0,[11.42819908  6.06394498  6.44282786],12,-2,0
6262,938,817,15,67291,55.0,8,8,0,[9.63297361 7.88864108],16,1,0
6263,938,18,16,67296,6.0,18,18,0,[14.29518459  8.80071972],15,-1,0
6264,938,4,17,67305,11.0,15,15,0,[13.78309133 11.97096445],17,0,0
6265,938,829,18,67306,0.0,20,20,0,[11.55510405 12.07124756 13.14754656],19,1,0
6266,938,833,19,67304,0.0,19,19,0,[ 7.30870994 13.65347685],20,1,0
6267,938,830,20,67298,26.0,12,12,0,[ 5.04303068 10.05073821],18,-2,0
6268,939,20,1,67309,203.0,3,3,3,[9.75761657 3.76591317],2,1,0
6269,939,817,2,67312,73.0,7,7,0,[10.21929891 11.14181777],3,1,0
6270,939,8,3,67318,107.0,4,4,0,[ 8.84541783 13.17626803],4,1,0
6271,939,826,4,67322,66.0,8,8,0,[ 8.9643556   9.49064481 13.7936198 ],1,-3,0
6272,939,1,5,67307,252.0,1,1,7,[ 9.40218939  7.4601802  14.81610034],6,1,0
6273,939,3,6,67308,211.0,2,2,3,[9.7641518 8.1789017],5,-1,0
6274,939,822,7,67324,101.0,5,5,0,[ 3.92962691  8.29433187 11.03012963],7,0,0
6275,939,830,8,67319,30.0,11,11,0,[3.42799612 4.3651079 ],8,0,0
6276,939,13,9,67310,97.0,6,6,0,[13.94805301 13.3606869 ],10,1,0
6277,939,154,10,67320,38.0,10,10,0,[14.80642412  5.69953463],9,-1,0
6278,939,807,11,67313,30.0,12,12,0,[ 4.68306422 12.22098484],13,2,0
6279,939,4,12,67326,11.0,15,15,0,[ 7.23704599 11.42480555  9.0358092 ],12,0,0
6280,939,815,13,67316,39.0,9,9,0,[14.91246772  8.10383915],14,1,0
6281,939,832,14,67315,11.0,16,16,0,[9.04572563 4.71997017 3.36781519],11,-3,0
6282,939,18,15,67317,6.0,18,18,0,[8.06930601 9.33426045 4.10321692],15,0,0
6283,939,831,16,67311,17.0,13,13,0,[10.89459192 13.48876316 11.60233591],17,1,0
6284,939,828,17,67314,9.0,17,17,0,[11.70260124 12.97253914  5.58128163],19,2,0
6285,939,813,18,67321,12.0,14,14,0,[12.32324756  4.39091225],18,0,0
6286,939,829,19,67327,0.0,20,20,0,[ 8.36339282 10.34942811  4.80567089],16,-3,0
6287,939,834,20,67328,0.0,21,21,0,[9.58512467 3.21427614 4.66877386],20,0,0
6288,940,3,1,67352,229.0,2,2,3,[10.34403794  5.00078117 10.13026871],1,0,0
6289,940,1,2,67351,277.0,1,1,8,[ 4.55801455 11.76336994 12.29745575],2,0,0
6290,940,822,3,67368,111.0,5,5,0,[10.05714685 13.16079863  7.62259906],5,2,0
6291,940,20,4,67353,218.0,3,3,3,[10.84443042  4.64617563  7.01029062],4,0,0
6292,940,13,5,67354,97.0,6,6,0,[10.96487345  7.9218236   6.26529784],6,1,0
6293,940,8,6,67362,119.0,4,4,0,[8.31380869 7.52965588],7,1,0
6294,940,817,7,67356,73.0,7,7,0,[4.12713634 4.22712271],9,2,0
6295,940,154,8,67364,44.0,9,9,0,[14.57820366 10.17056031  4.04401191],3,-5,0
6296,940,815,9,67360,39.0,10,10,0,[3.23575894 9.52606844],10,1,0
6297,940,826,10,67366,66.0,8,8,0,[ 7.52299483 11.85394815 10.24744101],8,-2,0
6298,940,807,11,67357,38.0,11,11,0,[ 9.13030836 12.50733334],13,2,0
6299,940,832,12,67359,12.0,15,15,0,[7.68517527 5.12848046 4.57775207],11,-1,0
6300,940,813,13,67365,16.0,14,14,0,[ 7.70987331 12.03585439  8.5536558 ],12,-1,0
6301,940,4,14,67370,11.0,16,16,0,[9.97001652 3.75502652 5.2170491 ],15,1,0
6302,940,830,15,67363,32.0,12,12,0,[4.81556435 6.10165416],17,2,0
6303,940,18,16,67361,6.0,18,18,0,[7.0311791  7.61834325 3.43354209],16,0,0
6304,940,828,17,67358,9.0,17,17,0,[10.23390724 10.97280993],14,-3,0
6305,940,831,18,67355,17.0,13,13,0,[8.65203639 8.95250314 9.51273449],18,0,0
6306,940,829,19,67371,0.0,20,20,0,[6.70521333 3.18270836 5.15499424],20,1,0
6307,940,834,20,67372,0.0,21,21,0,[13.47404931  5.89680607],19,-1,0
6308,941,3,1,67506,229.0,3,3,3,[13.29232802  5.52018787],3,2,0
6309,941,1,2,67505,302.0,1,1,9,[ 9.78008999 13.27798213  7.39608991],1,-1,0
6310,941,822,3,67522,111.0,5,5,0,[13.86218981 11.79654008],4,1,0
6311,941,20,4,67507,236.0,2,2,3,[12.95416455  6.92894777],2,-2,0
6312,941,8,5,67516,123.0,4,4,0,[ 9.40773664 12.66238252],5,0,0
6313,941,807,6,67511,38.0,11,11,0,[13.95298118 14.78417052],7,1,0
6314,941,815,7,67514,54.0,9,9,0,[ 3.44537298 13.85345061],6,-1,0
6315,941,154,8,67518,44.0,10,10,0,[ 4.46817809  5.10610488 13.36737263],9,1,0
6316,941,830,9,67517,33.0,12,12,0,[4.14033542 9.91644752],11,2,0
6317,941,817,10,67510,73.0,8,8,0,[ 8.11659559  9.24872046 14.30192899],10,0,0
6318,941,826,11,67520,76.0,7,7,0,[13.99592128  7.38182279],13,2,0
6319,941,831,12,67509,25.0,13,13,0,[ 6.10270433 14.72895399],8,-4,0
6320,941,18,13,67515,8.0,18,18,0,[14.88700569 13.98195097],15,2,0
6321,941,813,14,67519,22.0,14,14,0,[12.9227121  14.82494314],12,-2,0
6322,941,13,15,67508,109.0,6,6,0,[ 8.76661311 11.33555479],16,1,0
6323,941,4,16,67524,11.0,16,16,0,[ 6.25318578  4.4963794  12.69396888],14,-2,0
6324,941,828,17,67512,9.0,17,17,0,[12.28143146  4.68770689 11.03022053],17,0,0
6325,941,829,18,67525,0.0,20,20,0,[11.11140966 11.99632718  9.08384752],18,0,0
6326,941,833,19,67523,0.0,19,19,0,[14.75509398 11.64316261  6.22714623],19,0,0
6327,942,3,1,67440,247.0,3,3,3,[11.29105486  9.07899402],3,2,0
6328,942,1,2,67439,327.0,1,1,10,[10.31891726  7.29266125],2,0,0
6329,942,817,3,67444,74.0,8,8,0,[14.02081067  3.79063242],5,2,0
6330,942,826,4,67454,76.0,7,7,0,[3.14657705 6.54673574 8.67132151],1,-3,0
6331,942,20,5,67441,251.0,2,2,3,[5.19568424 5.76836107],7,2,0
6332,942,815,6,67448,64.0,9,9,0,[ 4.04509879 12.01611491 12.24705056],6,0,0
6333,942,807,7,67445,38.0,12,12,0,[ 7.18747496  8.89261961 14.14166014],4,-3,0
6334,942,8,8,67450,123.0,4,4,0,[ 3.29226119 14.13621711  5.48162226],8,0,0
6335,942,13,9,67442,109.0,6,6,0,[12.78755381 14.50404709],9,0,0
6336,942,830,10,67451,45.0,10,10,0,[5.14364803 8.20927582],10,0,0
6337,942,4,11,67458,11.0,17,17,0,[ 5.74132063  7.76008965 12.25972658],13,2,0
6338,942,822,12,67456,111.0,5,5,0,[12.03508235  5.10800048],11,-1,0
6339,942,154,13,67452,44.0,11,11,0,[ 4.28483369 13.720391   10.84046716],12,-1,0
6340,942,18,14,67449,16.0,16,16,0,[ 6.90369422  4.20604933 12.45023765],15,1,0
6341,942,813,15,67453,26.0,14,14,0,[3.86903995 9.44507064],14,-1,0
6342,942,828,16,67446,9.0,18,18,0,[12.85553238  4.85139574 10.16146314],16,0,0
6343,942,831,17,67443,27.0,13,13,0,[8.69428454 3.27880496],19,2,0
6344,942,834,18,67460,0.0,20,20,0,[ 6.8071867  12.63126908  7.73799406],17,-1,0
6345,942,829,19,67459,0.0,21,21,0,[10.12301745  8.19274488],20,1,0
6346,942,832,20,67447,18.0,15,15,0,[10.55645834  5.46653964],18,-2,0
6347,943,3,1,67462,272.0,2,2,4,[13.46090288  7.7879028   3.65307853],1,0,0
6348,943,1,2,67461,345.0,1,1,10,[11.34120628  3.69168236  9.21319463],2,0,0
6349,943,20,3,67463,251.0,3,3,3,[10.74838975 13.00066935 10.02497713],4,1,0
6350,943,826,4,67476,88.0,7,7,0,[ 8.1271836   4.57792804 11.79997022],3,-1,0
6351,943,817,5,67466,84.0,8,8,0,[10.86438323  3.48463237],5,0,0
6352,943,822,6,67478,126.0,4,4,0,[13.4910916   9.24663765 10.15969447],6,0,0
6353,943,13,7,67464,117.0,6,6,0,[14.7553478  13.86690599],8,1,0
6354,943,830,8,67473,47.0,10,10,0,[9.74367843 6.25887426],7,-1,0
6355,943,815,9,67470,68.0,9,9,0,[12.35223678  7.16824541 12.09576868],9,0,0
6356,943,807,10,67467,44.0,12,12,0,[ 3.39381081 10.74773848],11,1,0
6357,943,832,11,67469,18.0,15,15,0,[ 8.25712802 12.24371527],12,1,0
6358,943,154,12,67474,45.0,11,11,0,[11.24049875 12.14683489  5.20335627],10,-2,0
6359,943,813,13,67475,26.0,14,14,0,[11.81445115 13.46353304 14.88623532],15,2,0
6360,943,828,14,67468,9.0,18,18,0,[ 6.68195014 13.33655168],14,0,0
6361,943,8,15,67472,123.0,5,5,0,[ 4.29464815  7.87061363 11.21874199],13,-2,0
6362,943,4,16,67480,11.0,17,17,0,[ 6.20801498 14.6510829 ],16,0,0
6363,943,831,17,67465,27.0,13,13,0,[3.05980764 8.56933567],18,1,0
6364,943,834,18,67482,0.0,20,20,0,[6.70479086 5.78213038 3.52841274],17,-1,0
6365,943,829,19,67481,0.0,21,21,0,[4.42423747 4.62199772 9.61655929],20,1,0
6366,943,18,20,67471,16.0,16,16,0,[3.5657283  8.68721567 6.17728304],19,-1,0
6367,944,3,1,67484,297.0,2,2,5,[14.36592256  3.07311272  5.14863045],2,1,0
6368,944,1,2,67483,363.0,1,1,10,[7.35100769 9.13684402],1,-1,0
6369,944,20,3,67485,266.0,3,3,3,[ 6.76081129 11.10669695],5,2,0
6370,944,822,4,67500,136.0,4,4,0,[ 7.9346674  12.81800805],3,-1,0
6371,944,8,5,67494,135.0,5,5,0,[10.67149403  8.74126092],4,-1,0
6372,944,807,6,67489,52.0,10,10,0,[13.59764375 10.07382669],6,0,0
6373,944,826,7,67498,94.0,7,7,0,[ 9.87639924 10.96123748 13.73008271],7,0,0
6374,944,13,8,67486,117.0,6,6,0,[4.87186564 4.78367345 8.67772174],8,0,0
6375,944,817,9,67488,84.0,8,8,0,[11.50694014 10.72846489],11,2,0
6376,944,830,10,67495,49.0,12,12,0,[10.1171719   6.41531407  9.18122142],10,0,0
6377,944,831,11,67487,27.0,13,13,0,[ 4.1457707  13.65789898],13,2,0
6378,944,832,12,67491,18.0,15,15,0,[3.75571386 4.09186842 7.45871894],9,-3,0
6379,944,815,13,67492,68.0,9,9,0,[13.11057818  5.0881723 ],14,1,0
6380,944,828,14,67490,9.0,18,18,0,[ 4.92126181 10.84628883],12,-2,0
6381,944,154,15,67496,49.0,11,11,0,[ 5.36181091 11.78291501],16,1,0
6382,944,813,16,67497,27.0,14,14,0,[13.01433621 13.51734796  8.7192676 ],15,-1,0
6383,944,18,17,67493,16.0,16,16,0,[6.12816151 4.20730246],17,0,0
6384,944,834,18,67504,0.0,20,20,0,[14.6890866  13.59184731],19,1,0
6385,944,829,19,67503,0.0,21,21,0,[14.56491152 10.66447883 10.0586293 ],20,1,0
6386,944,4,20,67502,11.0,17,17,0,[14.57609204 13.95627848],18,-2,0
6387,945,3,1,67528,322.0,2,2,6,[5.11045734 8.08526454],3,2,0
6388,945,1,2,67527,381.0,1,1,10,[ 7.20219542 13.89896133],2,0,0
6389,945,8,3,67538,150.0,4,4,0,[10.03731622  3.02536466  4.11564143],1,-2,0
6390,945,815,4,67536,78.0,9,9,0,[7.42214968 9.7340258 ],5,1,0
6391,945,817,5,67532,92.0,8,8,0,[ 7.80573045  3.91744388 12.63620643],7,2,0
6392,945,822,6,67544,136.0,5,5,0,[5.10211559 5.91076313],4,-2,0
6393,945,807,7,67533,58.0,10,10,0,[ 3.19824406 10.76759637],8,1,0
6394,945,13,8,67530,121.0,6,6,0,[ 4.28455828  4.73006234 10.61088045],6,-2,0
6395,945,826,9,67542,95.0,7,7,0,[14.43523427  7.89965375],11,2,0
6396,945,832,10,67535,18.0,15,15,0,[ 8.22985573  4.30355129 14.60655273],10,0,0
6397,945,830,11,67539,49.0,12,12,0,[ 8.34922396 13.8421816   4.07930235],12,1,0
6398,945,18,12,67537,16.0,16,16,0,[3.62948391 9.52231566 7.7883029 ],9,-3,0
6399,945,813,13,67541,27.0,14,14,0,[ 6.15139482 11.27899743  3.6646092 ],14,1,0
6400,945,831,14,67531,27.0,13,13,0,[12.58222039 12.70442802  4.67197443],15,1,0
6401,945,154,15,67540,51.0,11,11,0,[6.46063823 4.58839214 3.82285538],16,1,0
6402,945,20,16,67529,278.0,3,3,3,[11.34974596  3.71049534],17,1,0
6403,945,4,17,67546,11.0,17,17,0,[ 5.89379092 12.17735298  8.67251483],19,2,0
6404,945,828,18,67534,9.0,18,18,0,[5.7147956  8.94340848],13,-5,0
6405,945,829,19,67547,0.0,21,21,0,[ 5.61973427 14.08091993  7.90711785],18,-1,0
6406,945,833,20,67545,0.0,19,19,0,[13.39522901  5.73263543  8.95967945],20,0,0
6407,948,1,1,68087,18.0,2,2,0,[14.01133991  6.11981308  3.04201309],1,0,0
6408,948,3,2,68086,25.0,1,1,1,[ 4.27358161 14.02897133 10.48999215],3,1,0
6409,948,20,3,68088,15.0,3,3,0,[ 4.75603607 12.62046429  8.27485738],2,-1,0
6410,948,8,4,68103,0.0,18,18,0,[9.95421858 7.33860209],4,0,0
6411,948,830,5,68095,1.0,10,10,0,[12.31450756 14.11993002  8.71159084],5,0,0
6412,948,13,6,68090,10.0,5,5,0,[9.77170733 6.44042813],6,0,0
6413,948,832,7,68094,2.0,9,9,0,[7.49197556 4.44844345],7,0,0
6414,948,817,8,68089,12.0,4,4,0,[ 7.82409055 14.5432999 ],8,0,0
6415,948,815,9,68098,0.0,13,13,0,[10.9869319   7.75939872 14.06012543],10,1,0
6416,948,807,10,68092,6.0,7,7,0,[6.88528818 6.44630651],9,-1,0
6417,948,822,11,68093,4.0,8,8,0,[14.86336539 13.88746627 10.11388766],13,2,0
6418,948,4,12,68106,0.0,21,21,0,[ 7.1373893  11.09817679  6.95811869],11,-1,0
6419,948,18,13,68099,0.0,14,14,0,[ 6.56813973 11.03016025  5.40833117],12,-1,0
6420,948,835,14,68096,0.0,11,11,0,[ 5.41837092 14.61408734],14,0,0
6421,948,825,15,68097,0.0,12,12,0,[ 6.85977074 13.13990555  7.5582655 ],17,2,0
6422,948,828,16,68102,0.0,17,17,0,[ 5.57754147 12.17208611],16,0,0
6423,948,831,17,68100,0.0,15,15,0,[6.71740113 5.51905268],19,2,0
6424,948,826,18,68107,0.0,22,22,0,[12.44178987 13.02485945],18,0,0
6425,948,154,19,68091,8.0,6,6,0,[11.97869649  7.13658798 14.1688223 ],15,-4,0
6426,948,821,20,68105,0.0,20,20,0,[ 5.8600517  11.14395602  6.75737984],21,1,0
6427,948,837,21,68104,0.0,19,19,0,[ 3.29274667 11.62300934],22,1,0
6428,948,836,22,68101,0.0,16,16,0,[11.54715216 12.77911085],20,-2,0
6429,949,1,1,67572,33.0,2,2,0,[10.16825155 10.35414545],2,1,0
6430,949,3,2,67571,50.0,1,1,2,[5.52228602 6.64132293],3,1,0
6431,949,20,3,67573,15.0,6,6,0,[11.6924364  12.84688783],5,2,0
6432,949,8,4,67588,18.0,4,4,0,[7.41313714 3.99722587],1,-3,0
6433,949,817,5,67574,24.0,3,3,0,[ 5.33026847 13.73626421  7.43155945],4,-1,0
6434,949,822,6,67578,6.0,11,11,0,[ 3.88145457  4.89259898 14.74109084],6,0,0
6435,949,13,7,67575,14.0,7,7,0,[11.83718779 10.46194445  3.3041303 ],8,1,0
6436,949,807,8,67577,6.0,9,9,0,[13.23194761  6.45246136],9,1,0
6437,949,154,9,67576,18.0,5,5,0,[11.15920506  8.55000312],11,2,0
6438,949,830,10,67580,9.0,8,8,0,[ 6.89151636 11.78293435],10,0,0
6439,949,832,11,67579,2.0,12,12,0,[ 4.72173979 13.16727328],13,2,0
6440,949,838,12,67593,1.0,13,13,0,[ 8.4982336   6.84167883 11.77976593],12,0,0
6441,949,821,13,67590,0.0,22,22,0,[ 5.41871761 14.69350746 14.21291437],15,2,0
6442,949,18,14,67584,0.0,20,20,0,[12.33396329  7.25271785],14,0,0
6443,949,826,15,67592,6.0,10,10,0,[11.72221393  8.5179759   8.94182329],7,-8,0
6444,949,836,16,67586,0.0,18,18,0,[13.38556136  5.75446609],17,1,0
6445,949,828,17,67587,0.0,16,16,0,[12.66698581 12.78148636 11.07977493],18,1,0
6446,949,815,18,67583,0.0,17,17,0,[ 9.94522522  6.41422439 14.78869407],16,-2,0
6447,949,825,19,67582,0.0,14,14,0,[ 5.18412104 12.92770992  7.64675976],21,2,0
6448,949,835,20,67581,0.0,15,15,0,[ 6.02379999 10.14702316 13.16706456],20,0,0
6449,949,837,21,67589,0.0,21,21,0,[10.55773614 10.04939558],22,1,0
6450,949,831,22,67585,0.0,19,19,0,[6.01448343 4.38804919 8.61144932],19,-3,0
6451,950,3,1,67594,75.0,1,1,3,[12.8635887  14.59993615 13.40654145],2,1,0
6452,950,817,2,67597,36.0,3,3,0,[ 3.1356239  12.80355391],3,1,0
6453,950,8,3,67611,28.0,5,5,0,[9.72470532 6.92505044 4.67057251],5,2,0
6454,950,20,4,67596,33.0,4,4,0,[3.74441228 9.38287538],4,0,0
6455,950,822,5,67601,7.0,10,10,0,[ 3.96782209  3.60527201 10.20722739],6,1,0
6456,950,826,6,67615,21.0,7,7,0,[ 5.53613187  3.01060848 13.6077353 ],1,-5,0
6457,950,815,7,67606,0.0,15,15,0,[14.53145257 10.11168101],7,0,0
6458,950,832,8,67602,4.0,12,12,0,[7.12699478 4.58167794],8,0,0
6459,950,830,9,67603,13.0,9,9,0,[9.27776152 9.18813524],11,2,0
6460,950,807,10,67600,6.0,11,11,0,[ 7.70450528  7.42249903 11.31938108],10,0,0
6461,950,13,11,67598,22.0,6,6,0,[ 9.5416323  14.18994282],9,-2,0
6462,950,4,12,67614,0.0,18,18,0,[3.7945179  6.42261651],12,0,0
6463,950,18,13,67607,0.0,19,19,0,[14.41695354  3.9846757  10.28295769],14,1,0
6464,950,154,14,67599,18.0,8,8,0,[12.83809503  4.20132281  4.15375689],15,1,0
6465,950,828,15,67610,0.0,17,17,0,[ 5.16629382 10.67370305  9.23644417],16,1,0
6466,950,831,16,67608,0.0,21,21,0,[ 5.17655976  8.60242725 14.75922045],13,-3,0
6467,950,825,17,67605,0.0,14,14,0,[13.54310408  7.57469033  9.37626997],19,2,0
6468,950,821,18,67613,0.0,22,22,0,[ 4.80240119 14.29737611  6.47916005],17,-1,0
6469,950,835,19,67604,0.0,16,16,0,[10.05441421  6.82803228],21,2,0
6470,950,837,20,67612,0.0,23,23,0,[12.38614981  4.66448996],18,-2,0
6471,950,836,21,67609,0.0,20,20,0,[ 9.58770208 11.31685705],22,1,0
6472,950,1,22,67595,39.0,2,2,0,[13.45537054  9.24786031],20,-2,0
6473,951,3,1,67617,100.0,1,1,4,[10.81087781 11.36742203],1,0,0
6474,951,20,2,67619,33.0,5,5,0,[3.1346781  4.46468951],2,0,0
6475,951,822,3,67624,19.0,9,9,0,[ 6.01863999 14.01386232],3,0,0
6476,951,8,4,67634,43.0,3,3,0,[11.71280002  5.83821292],4,0,0
6477,951,13,5,67621,32.0,6,6,0,[ 7.01442502 10.96530571],5,0,0
6478,951,817,6,67620,36.0,4,4,0,[11.7194441   5.67884173],6,0,0
6479,951,815,7,67629,2.0,15,15,0,[ 7.55413858 11.56169983 11.83002911],8,1,0
6480,951,826,8,67638,21.0,8,8,0,[ 4.14851835 11.06309274],7,-1,0
6481,951,830,9,67626,13.0,10,10,0,[ 9.76672255 10.98671855  7.72466765],10,1,0
6482,951,1,10,67618,57.0,2,2,0,[12.8334708   9.59877282],11,1,0
6483,951,832,11,67625,4.0,14,14,0,[ 6.5281822   8.22086765 11.40068299],12,1,0
6484,951,18,12,67630,1.0,16,16,0,[12.6802957  10.57776295],13,1,0
6485,951,807,13,67623,6.0,13,13,0,[13.88223259  6.24226883  4.44449289],14,1,0
6486,951,4,14,67637,8.0,11,11,0,[10.3838114   6.80385536 10.60066889],15,1,0
6487,951,154,15,67622,22.0,7,7,0,[10.13264589  3.46646162],17,2,0
6488,951,821,16,67636,0.0,22,22,0,[ 5.65243151 14.22696341 14.93093223],16,0,0
6489,951,825,17,67628,6.0,12,12,0,[ 6.487778   14.24904856],19,2,0
6490,951,835,18,67627,0.0,18,18,0,[11.75666082 11.66596622],18,0,0
6491,951,831,19,67631,0.0,21,21,0,[7.24938756 3.86494756],21,2,0
6492,951,836,20,67632,0.0,20,20,0,[12.09675721 13.64617808],20,0,0
6493,951,837,21,67635,0.0,23,23,0,[11.82605841  9.92610881],22,1,0
6494,951,828,22,67633,0.0,19,19,0,[5.28708726 9.1889221 ],9,-13,0
6495,952,1,1,67641,57.0,3,3,0,[10.04496654  6.45638869],2,1,0
6496,952,3,2,67640,100.0,1,1,4,[11.72181107  4.1381713 ],3,1,0
6497,952,817,3,67643,48.0,5,5,0,[7.68647444 4.91200369 5.45423307],4,1,0
6498,952,830,4,67649,38.0,6,6,1,[14.52684982 10.49815236],5,1,0
6499,952,8,5,67657,61.0,2,2,0,[13.94289374 11.72326   ],1,-4,0
6500,952,20,6,67642,48.0,4,4,0,[ 9.77154088 14.48057532  8.59073607],7,1,0
6501,952,822,7,67647,29.0,8,8,0,[12.92415415 12.70608456],8,1,0
6502,952,832,8,67648,12.0,11,11,0,[8.31990499 5.08052316],6,-2,0
6503,952,815,9,67652,8.0,13,13,0,[14.48216821 12.78878131],9,0,0
6504,952,4,10,67660,8.0,12,12,0,[10.39334369  6.06038278  9.13081561],11,1,0
